  1542 -0.106800 -0.020500 -0.062500 0.186805 -0.982389 -0.004012 0.050807 0.005595 0.998693 -0.981082 -0.186766 0.050958 -0.003876
  1543 -0.106800 -0.020500 -0.062500 -0.050807 -0.005595 -0.998693 0.186805 -0.982389 -0.004012 -0.981082 -0.186766 0.050958 -0.002797
  1611 -0.101700 -0.033900 0.005600 -0.067313 -0.031165 -0.997245 0.335436 -0.942038 0.006850 -0.939656 -0.334051 0.073866 1.001001
  1612 -0.101700 -0.033900 0.005600 0.335439 -0.942037 0.006893 0.067299 0.031205 0.997245 -0.939656 -0.334051 0.073866 -0.002607
  1613 -0.101700 -0.033900 0.005600 -0.067299 -0.031205 -0.997245 0.335439 -0.942037 0.006893 -0.939656 -0.334051 0.073866 -0.001235
  1621 -0.095200 -0.030800 0.039100 -0.317908 -0.055739 -0.946482 0.309030 -0.949852 -0.047772 -0.896355 -0.307678 0.319190 1.001182
  1622 -0.095200 -0.030800 0.039100 -0.317871 -0.055851 -0.946487 0.309067 -0.949845 -0.047660 -0.896355 -0.307678 0.319190 -0.001489
  1623 -0.095200 -0.030800 0.039100 0.309067 -0.949845 -0.047660 0.317871 0.055851 0.946487 -0.896355 -0.307678 0.319190 -0.001036
  1631 -0.078100 -0.062800 0.039400 -0.255036 -0.196322 -0.946792 0.597309 -0.801993 0.005371 -0.760375 -0.564157 0.321803 1.001549
  1632 -0.078100 -0.062800 0.039400 -0.255006 -0.196362 -0.946791 0.597322 -0.801984 0.005418 -0.760375 -0.564157 0.321803 -0.000856
  1633 -0.078100 -0.062800 0.039400 0.597322 -0.801984 0.005418 0.255006 0.196362 0.946791 -0.760375 -0.564157 0.321803 -0.001183
  1641 -0.086600 -0.064000 0.005500 -0.060792 -0.048441 -0.996974 0.570752 -0.821107 0.005040 -0.818867 -0.568718 0.077564 1.001890
  1642 -0.086600 -0.064000 0.005500 0.570310 -0.821414 0.005100 0.060699 0.048399 0.996982 -0.819182 -0.568279 0.077462 -0.001386
  1643 -0.086600 -0.064000 0.005500 -0.060699 -0.048399 -0.996982 0.570310 -0.821414 0.005100 -0.819182 -0.568279 0.077462 -0.000435
  1711 -0.075800 -0.079700 -0.062100 -0.010805 -0.024924 -0.999631 0.668145 -0.743945 0.011283 -0.743952 -0.667777 0.024691 1.000353
  1712 -0.075800 -0.079700 -0.062100 0.668147 -0.743941 0.011438 0.010701 0.025039 0.999629 -0.743952 -0.667777 0.024691 -0.002780
